Frame,Time,EMG Signal 1,EMG Signal 2,EMG Signal 3,EMG Signal 4,EMG Signal 5,EMG Signal 6
1462,1.462,0.0041,0.0007,-0.0018,-0.0028,0.0066,-0.0042
1463,1.463,0.0002,0.0012,0.0025,-0.0076,-0.0017,0.0011
1464,1.464,-0.0024,-0.0041,-0.0027,0.0008,-0.005,0.0019
1465,1.465,0.0006,-0.0034,0.0066,0.0065,-0.0019,-0.0092
1466,1.466,0.0002,-0.0017,0.0004,0.0014,0.0008,0.0015
1467,1.467,0.0027,-0.0022,-0.0006,0.0137,-0.0034,0.0029
1468,1.468,0.0023,-0.0047,0.0068,0.0122,-0.0012,0.0091
1469,1.469,0.006,-0.0025,0.0096,0.0077,-0.0061,0.0102
1470,1.47,0.0009,-0.0013,0.0019,-0.0102,-0.0044,0.0112
1471,1.471,-0.0041,-0.0016,-0.0054,-0.0077,-0.0048,0.0027
1472,1.472,-0.0024,-0.0013,0.0069,0.0128,-0.0083,0.0083
1473,1.473,-0.0007,-0.0023,0.012,0.0102,-0.0104,0.0093
1474,1.474,-0.0022,0.002,0.0014,0.0177,-0.0092,-0.0011
1475,1.475,-0.0064,-0.0011,-0.0026,0.0157,-0.0101,-0.0051
1476,1.476,-0.0059,-0.0027,-0.0013,0.0098,-0.0153,0.0011
1477,1.477,-0.0065,0.002,0.0019,0.0081,-0.0145,0.0043
1478,1.478,-0.0061,0.0003,-0.0033,-0.0171,-0.008,0.0158
1479,1.479,-0.0014,0.0008,-0.0023,0.0012,-0.002,0.0113
1480,1.48,-0.0019,0.0024,0.002,-0.0018,-0.0026,0.0073
1481,1.481,-0.0014,0.0027,0.009,0.0132,0.0024,-0.0014
1482,1.482,-0.0039,-0.0001,0.0155,0.0161,0.0067,-0.0004
1483,1.483,0.0012,-0.0044,0.0114,0.0187,0.0085,-0.0034
1484,1.484,-0.0037,0.0009,0.0121,0.0033,0.0018,0.0069
1485,1.485,-0.0054,0.0002,0.0016,-0.0271,0.0122,0.0083
1486,1.486,-0.0059,-0.0003,-0.0183,-0.0401,0.0026,-0.003
1487,1.487,-0.0034,0.0085,-0.0101,-0.0281,0.009,-0.0106
1488,1.488,0.0035,-0.0002,-0.0028,-0.0026,0.008,-0.0147
1489,1.489,0.0088,-0.0034,-0.0049,0.0206,0.0091,-0.0234
1490,1.49,0.0097,-0.0064,-0.0028,0.0357,0.0119,-0.0178
1491,1.491,0.0105,-0.0037,-0.0158,0.0385,0.0111,-0.0148
1492,1.492,0.0112,-0.0062,-0.0107,0.0163,0.0059,-0.0063
1493,1.493,0.0077,-0.0024,-0.006,-0.0286,0.001,0.004
1494,1.494,0.0046,-0.0073,-0.0019,-0.0868,0.0028,0.0054
1495,1.495,0.0006,0.001,0.0069,-0.0633,-0,0.0218
1496,1.496,0.0001,0.0043,0.008,-0.0276,-0.0067,0.0329
1497,1.497,-0.004,0.0012,0.0133,-0.0081,-0.0075,0.0145
1498,1.498,-0.0057,0.0004,0.0197,0.0567,-0.0083,0.0121
1499,1.499,-0.0031,0.0013,0.0172,0.0481,-0.006,0.0233
1500,1.5,-0.0019,0.002,0.0058,0.0558,-0.0053,0.0294
1501,1.501,-0.0039,0.0041,-0.0128,0.0346,-0.0035,0.0275
1502,1.502,-0.002,0.0024,0.0244,-0.0493,0.0006,0.0122
1503,1.503,0.0033,0.0008,0.0831,-0.0146,-0.0029,0.0061
1504,1.504,0.0012,-0.0007,0.0441,0.0166,-0.0059,-0.0143
1505,1.505,0.005,0.0032,-0.0455,0.065,-0.0057,-0.0404
1506,1.506,0.0001,0.0035,-0.0526,0.0556,-0.0028,-0.0323
1507,1.507,-0.0029,-0.0012,-0.0333,-0.0391,-0.0009,-0.0051
1508,1.508,-0.0011,-0.0017,-0.0508,-0.0765,-0.0041,-0.0233
1509,1.509,0.0004,-0.0012,-0.0243,-0.1111,-0.0029,-0.0265
1510,1.51,0.0001,0.0014,-0.0195,-0.0802,0.0029,-0.0353
1511,1.511,0.0013,-0.0037,-0.0151,-0.0327,0.0054,-0.0162
1512,1.512,0.001,0.0012,0.0049,0.0277,0.0076,-0.0037
1513,1.513,0.0034,-0.0005,0.0084,0.0199,0.0041,0.0119
1514,1.514,-0.0016,-0.0034,-0.008,0.0132,-0.0002,-0.0022
1515,1.515,0.0004,-0.0018,-0.0108,0.0196,-0.0043,-0.0003
1516,1.516,-0.0013,-0.008,-0.0135,-0.0335,-0.0008,-0.0019
1517,1.517,0.0016,-0.0002,-0.0063,0.0302,-0.0059,0.0057
1518,1.518,-0.0019,-0.0055,-0.0041,0.0216,-0.0124,0.0098
1519,1.519,-0.0049,-0.0063,0.002,0.0139,-0.0149,0.0211
1520,1.52,-0.0113,-0.0004,0.0075,-0.0073,-0.0156,0.0195
1521,1.521,-0.0121,0.0065,0.0193,-0.0134,-0.0121,0.0209
1522,1.522,-0.0079,0.0019,0.0085,0.0043,-0.0116,0.0197
1523,1.523,-0.0042,0.0027,-0.0011,-0.0114,-0.0029,0.0026
1524,1.524,-0.0035,0.0049,0.0127,0.0032,-0.0017,0.0003
1525,1.525,-0.0029,0.0013,0.0257,0.0077,-0.0095,0.0158
1526,1.526,-0.0058,0.0043,0.0003,-0.0042,-0.0043,-0.0148
1527,1.527,-0.0011,0.006,-0.0251,0.0141,0.0002,-0.0457
1528,1.528,-0.0005,0.0044,-0.0152,0.0174,0.0044,-0.0339
1529,1.529,0.0083,0.0047,-0.0065,0.0027,0.0096,-0.0158
1530,1.53,0.0095,0.0043,0.0071,0.0057,0.0089,0.0005
1531,1.531,0.0063,0.0024,0.0046,0.0232,0.0072,0.0033
1532,1.532,0.0093,0.0006,0.0067,0.0033,0.0031,0.0004
1533,1.533,0.0066,0.0023,0.0005,-0.0101,0.0046,-0.0021
1534,1.534,0.0041,-0.0015,0.0021,0.0027,0.0088,-0.0001
1535,1.535,0.0063,-0,-0.0098,0.037,0.0117,-0.0022
1536,1.536,0.007,-0.0023,-0.0023,0.0422,0.0152,0.0034
1537,1.537,0.0053,-0.0052,0.0046,-0.0061,0.0109,0.0051
1538,1.538,0.0012,-0.0104,0.0083,-0.0384,0.0114,0.0035
1539,1.539,0.0048,-0.0097,0.0051,0.0262,0.0088,0.0047
1540,1.54,0.0026,-0.0068,-0.0045,0.0176,0.0018,0.0059
1541,1.541,0.0005,-0.0004,0.0118,0.0408,-0.0013,0.009
1542,1.542,-0.0037,-0.003,0.0007,0.0052,-0.0022,0.006
1543,1.543,-0.0078,-0.0037,-0.0054,-0.0141,-0.0014,-0.0005
1544,1.544,-0.0052,-0.0044,0.0077,-0.0198,-0.0051,0.0053
1545,1.545,-0.0041,-0.0003,0.0128,-0.0251,-0.0016,0.0031
1546,1.546,-0.007,-0.0032,0.0023,-0.001,-0.0059,-0.0018
1547,1.547,-0.0073,-0.0007,0.001,0.0652,-0.0043,-0.0013
1548,1.548,-0.005,-0.0038,0.0074,0.1127,-0.0058,0.0074
1549,1.549,-0.004,-0.0067,0.0199,-0.0163,0.0002,0.0136
1550,1.55,-0.0022,-0.0042,0.0014,-0.1458,-0.0024,0.0033
1551,1.551,-0.002,-0.0052,-0.0009,-0.0282,-0.0031,0.0019
1552,1.552,-0.0019,-0.0002,-0.012,0.0173,0.0004,0.0056
1553,1.553,-0.0048,-0.0038,-0.0099,0.1701,0.0046,0.0045
1554,1.554,-0.0006,0.0004,0.0032,-0.0131,-0.0006,0.0074
1555,1.555,-0.0035,-0.0001,0.0151,-0.0867,0.0029,0.0082
1556,1.556,-0.002,0.0034,0.0381,-0.109,-0.0029,0.0209
1557,1.557,0.0001,-0.0017,-0.0115,0.1147,0.0023,0.0003
1558,1.558,0.0029,0.0003,-0.0186,0.1444,0.0002,-0.0135
1559,1.559,-0.0007,0.0045,-0.0378,-0.0453,-0.0015,-0.0208
1560,1.56,-0.0019,0.0074,0.0152,0.0282,-0.001,-0.0456
1561,1.561,-0.004,0.0038,0.0365,-0.0395,0.0005,-0.0359
1562,1.562,0.0002,-0.0013,-0.0217,-0.1818,-0.0007,-0.0508
1563,1.563,0.0078,0.0022,-0.0292,0.0218,0.0013,-0.0371
1564,1.564,0.0067,0.0053,-0.0077,0.1574,0.0024,0.0002
1565,1.565,0.004,0.0082,-0.0011,0.2312,0.0062,0.0161
1566,1.566,-0.0038,0.0056,0.0048,-0.0151,-0.0016,0.0209
1567,1.567,-0.0049,0.0026,0.0209,-0.1135,-0.0026,0.0341
1568,1.568,-0.0041,0.0073,0.0355,-0.0835,-0.0056,0.046
1569,1.569,0.0001,0.0069,0.0225,-0.2187,-0.001,0.0131
1570,1.57,-0.0037,0.0004,0.0345,-0.1445,-0.0019,0.0087
1571,1.571,-0.0001,-0.0021,-0.0199,-0.077,-0.0056,-0.0353
1572,1.572,0.0003,0.0049,-0.0275,-0.0563,-0.002,-0.0179
1573,1.573,0.0056,0.0004,-0.006,0.0738,-0.0015,0.0087
1574,1.574,0.0035,0.0046,-0.0125,0.1248,-0.0043,0.0133
1575,1.575,0.003,0.0069,-0.0182,-0.1042,-0.0007,0.0352
1576,1.576,-0.0011,0.0118,-0.0341,0.0605,0.0054,-0.0009
1577,1.577,0.0015,0.0076,0.0191,-0.0877,-0.0005,0.0038
1578,1.578,0.0026,0.0048,0.0547,-0.0599,0.0048,0.0257
1579,1.579,-0.0002,0.0043,0.0484,-0.0347,-0,0.0375
1580,1.58,-0.0013,-0.0007,0.0312,-0.1016,-0.0017,0.0483
1581,1.581,-0.0051,-0,0.0262,-0.0399,0.0001,0.0385
1582,1.582,0.0027,0.0031,0.0701,-0.0949,0.0037,0.0114
1583,1.583,0.0082,0.0014,0.0056,-0.1784,0.0059,-0.0214
1584,1.584,0.0072,0.001,-0.0374,-0.1015,0.0056,-0.0699
1585,1.585,0.0045,-0.0012,-0.045,0.1074,0.0038,-0.0246
1586,1.586,0.002,0.0017,-0.0378,0.2568,0.0029,-0.0071
1587,1.587,-0.0002,-0.0018,-0.0053,0.2302,0.0053,-0.0229
1588,1.588,-0.0023,-0.0005,0.0358,0.1569,0.0011,-0.0182
1589,1.589,-0.0018,-0.0044,-0.0335,0.2692,-0.0005,-0.0226
1590,1.59,-0.0046,-0.0091,-0.0617,0.168,-0.0033,-0.0107
1591,1.591,0.0011,-0.0021,-0.0186,0.076,-0.0007,0.0147
1592,1.592,0.0005,-0.0029,-0.0263,-0.0077,-0.0076,-0.0017
1593,1.593,0.0012,-0.0036,-0.0475,0.0386,-0.0045,-0.0045
1594,1.594,-0.0019,-0.0042,-0.0539,0.053,-0.0037,-0.0126
1595,1.595,0.0022,-0.0062,-0.0245,0.016,-0.0011,-0.0053
1596,1.596,0.0007,-0.0045,0.0021,-0.0642,-0.0048,0.0103
1597,1.597,-0.0015,0.0009,0.0165,-0.1373,0.0017,0.0042
1598,1.598,-0.0018,-0.0068,-0.0055,0.0053,0.0026,-0.0199
1599,1.599,0.0008,-0.0015,-0.0094,0.1887,-0.0011,-0.0101
1600,1.6,0.0061,-0.0023,0.0088,0.2133,0.0038,-0.0012
1601,1.601,0.0039,-0.0048,0.012,0.0117,0.0034,0.0016
1602,1.602,0.0019,0.0005,0.0269,-0.0694,0.0039,0.024
1603,1.603,0.0014,-0.0043,0.0242,-0.0938,0.0075,0.0033
1604,1.604,0.001,-0.0012,0.0315,0.0184,0.0079,0.0114
1605,1.605,0.0058,0.0029,0.0203,0.0384,0.0067,0.0287
1606,1.606,0.0029,-0.0015,0.0109,0.0185,0.0057,0.0055
1607,1.607,0.0035,0.0021,0.0089,-0.0747,0.0032,0.0211
1608,1.608,0.003,0.001,0.0293,0.0764,-0,0.011
1609,1.609,0.0025,0.003,0.0046,0.2594,0.002,-0.0169
1610,1.61,0.0004,0.0005,-0.0252,-0.0121,-0.0005,-0.0051
1611,1.611,0.0001,-0.0004,-0.0611,-0.0487,-0.0043,-0.0304
1612,1.612,-0.0009,-0.0055,-0.0368,-0.0824,-0.0018,-0.0271
1613,1.613,-0.0019,-0.0034,-0.0149,-0.113,0.0013,-0.0183
1614,1.614,0.0033,-0.0039,-0.0032,-0.0865,0.0033,-0.0045
1615,1.615,0.0013,-0.0068,0.0003,-0.1116,-0.0024,-0.0021
1616,1.616,-0.0017,-0.0052,-0.003,-0.1348,-0.0152,-0.0042
1617,1.617,-0.0057,-0.001,-0.0003,-0.1565,-0.0097,0.0101
1618,1.618,-0.0093,0.0007,-0.0141,-0.1765,-0.008,0.0232
1619,1.619,-0.0023,0.0054,-0.0165,-0.1611,-0.0004,0.0147
1620,1.62,-0.0075,0.0024,0.0081,-0.1474,-0.0073,0.0132
1621,1.621,-0.0048,-0.0017,0.0508,-0.1624,-0.0061,0.0146
1622,1.622,-0.0056,0.0008,0.115,-0.151,-0.0072,0.0336
1623,1.623,-0.0019,0.0011,0.0888,-0.095,0.0001,0.0418
1624,1.624,-0.0067,0.0058,0.081,-0.1067,0.0028,0.0247
1625,1.625,-0.0072,-0.0025,0.0595,-0.2503,0.0053,0.0093
1626,1.626,0.0016,-0.0016,-0.0379,-0.1099,-0.0016,-0.0131
1627,1.627,0.0053,0.0014,-0.0519,-0.0189,0.0048,0.0078
1628,1.628,0.0021,0.0005,-0.0898,0.2318,-0.0012,-0.0278
1629,1.629,-0.0009,-0.0004,-0.0784,-0.1668,-0.0034,-0.0035
1630,1.63,-0.0036,-0.0041,-0.0474,0.0956,-0.0014,0.0098
1631,1.631,0.0006,0.0022,-0.0191,0.0458,0.0015,-0.0261
1632,1.632,-0.0001,-0.0004,-0.028,0.0877,-0.0061,-0.0503
1633,1.633,0.0035,0.0033,0.0108,0.1255,-0.0114,-0.0372
1634,1.634,0.004,0.0025,0.0033,0.0877,-0.005,-0.0334
1635,1.635,0.0012,-0.0018,-0.0423,0.0535,0.0009,-0.0299
1636,1.636,0.0006,-0.0002,-0.0017,-0.0372,-0.0029,0.0198
1637,1.637,-0.0024,-0.0018,0.0032,0.0423,-0.0065,0.0554
1638,1.638,-0.0072,-0.0015,-0.0114,-0.0333,-0.0071,-0.0029
1639,1.639,-0.0041,-0.0019,0.0546,-0.0574,-0.0066,-0.0106
1640,1.64,-0.0025,-0.0023,0.0259,0.0427,-0.0031,-0.0176
1641,1.641,-0.002,-0.0034,-0.0176,-0.0151,0.001,0.0147
1642,1.642,-0.0042,-0.0038,-0.0101,-0.1351,0.0039,-0.0026
1643,1.643,-0.0003,0.0004,-0.0033,-0.1829,0.0023,-0.0078
1644,1.644,-0.0019,0.0008,0.0157,0.0237,0.0044,0.0261
1645,1.645,-0.0007,-0.0045,0.0096,0.3498,0.0005,0.0129
1646,1.646,0.0005,-0.001,0.0146,0.0423,0.0072,0.0011
1647,1.647,0.003,-0.0016,0.0385,0.0008,0.0044,-0.0023
1648,1.648,-0.0003,0.0025,-0.019,0.035,0.0052,-0.0253
1649,1.649,0.0061,-0.0001,-0.0271,0.0005,0.0074,-0.034
1650,1.65,-0.0003,0.0002,-0.006,-0.0309,0.0094,-0.0039
1651,1.651,0.0005,0.0022,0.013,-0.0053,0.0076,0.0161
1652,1.652,-0.0048,0.0018,-0.0402,-0.0314,-0.0001,-0.002
1653,1.653,0.0001,0.0021,-0.0191,0.124,0.0051,0.0078
1654,1.654,0.0005,0.0024,-0.013,0.1431,0.0059,0.0049
1655,1.655,0.0022,0.0042,-0.0191,0.2345,0.0033,0.0075
1656,1.656,0.0037,0.0003,-0.0142,0.082,0.0055,0.0003
1657,1.657,0.0033,0.0031,-0.0001,-0.0616,-0.001,0.0115
1658,1.658,-0.0015,0.0046,-0.0312,-0.0443,-0.0088,0.038
1659,1.659,0.0027,-0.0023,-0.0915,0.0722,-0.0078,-0.0166
1660,1.66,0.0022,-0.0034,-0.0141,0.1482,-0.0033,-0.0245
1661,1.661,0.0006,0.0012,0.0377,-0.0055,-0.0076,-0.0174
1662,1.662,0.0009,-0.0014,0.0278,-0.1079,-0.0055,0.0148
1663,1.663,-0.0055,0.0008,0.0534,-0.0158,-0.0048,0.0557
1664,1.664,-0.001,-0.0013,0.014,0.1016,0.0046,0.0075
1665,1.665,0.0015,0.0004,0.0349,0.2083,0.0142,0.001
1666,1.666,0.0037,0.0021,0.0153,0.1944,0.0054,0.0303
1667,1.667,0.0001,0.0036,-0.0142,0.0809,-0.0025,0.025
1668,1.668,0.0018,0.0006,0.0227,0.0048,-0.0035,0.0203
1669,1.669,0.0023,0.0035,0.0757,-0.1475,-0.0008,-0.0195
1670,1.67,0.0017,0.0025,0.1252,-0.1266,-0.0017,-0.0355
1671,1.671,0.0021,0.0035,0.0278,0.1516,0.0005,-0.0309
1672,1.672,-0.0018,0.0045,-0.0976,0.0334,0.0041,-0.0794
1673,1.673,0.0017,0.0064,-0.0136,-0.0018,0.0011,-0.0211
1674,1.674,0.0047,0.0047,0.0014,0.1631,0.004,-0.0133
1675,1.675,-0.0017,0.001,-0.0403,0.0153,0.0055,-0.0204
1676,1.676,-0.0008,-0.0038,-0.028,-0.0646,0.0025,-0.0141
1677,1.677,-0.0017,0.0045,-0.0397,0.0106,0.0022,0.0033
1678,1.678,0.0021,0.0013,-0.0502,-0.0101,0.008,-0.002
1679,1.679,0.0028,0.0024,-0.0219,-0.0284,0.0106,0.0027
1680,1.68,0.0023,-0.0003,0.0211,-0.0084,0.0006,0.0334
1681,1.681,-0.0041,-0.0011,0.0601,-0.0232,-0.0063,0.0613
1682,1.682,-0.0118,0.0026,0.0671,-0.0671,0.0001,0.0431
1683,1.683,0.0019,0.0062,0.0476,-0.246,0.0011,-0.0066
1684,1.684,0.0001,-0.0033,-0.029,-0.1207,-0.0019,-0.0422
1685,1.685,0.0018,0.0037,0.002,0.1728,0.0009,-0.0358
1686,1.686,0.0034,-0.0076,-0.0454,0.1355,-0.0068,-0.03
1687,1.687,0.0048,-0.0061,-0.0367,0.0297,-0.0037,-0.0034
1688,1.688,0.006,-0.0074,-0.0133,-0.0664,-0.0063,0.0013
1689,1.689,0.0004,-0.0062,0.0081,0.2636,-0.0004,0.0057
1690,1.69,-0.0026,-0.0051,0.0146,0.1345,0.0004,0.0018
1691,1.691,0.0001,0.0022,0.009,-0.0618,-0.0002,0.0199
1692,1.692,0.001,0.0014,0.0143,-0.0236,0.0029,0.023
1693,1.693,-0.0011,0.0006,-0.0001,-0.0542,-0.0034,0.0021
1694,1.694,-0.0031,-0.0016,-0.0045,-0.0818,0.0009,-0.0061
1695,1.695,0.0012,-0.0022,0.0075,-0.0525,-0.0042,-0.0135
1696,1.696,-0.0017,0.0036,0.004,-0.0258,-0.0006,0.0021
1697,1.697,0.002,-0.0034,-0.0124,-0.0013,-0.0036,0.0042
1698,1.698,0.0032,-0.0079,-0.0035,0.0615,-0.003,0.0133
1699,1.699,0.0097,-0.0019,0.0044,0.0079,0.0018,0.0216
1700,1.7,0.0013,-0.0026,-0.0031,-0.0402,0.0076,0.0199
1701,1.701,0.0003,-0.0018,0.026,-0.1142,0.0055,0.0239
1702,1.702,0.0034,-0.0013,0.0301,-0.0985,0.002,0.0404
1703,1.703,0.0007,0.0028,0.0557,-0.1101,0.0026,0.0157
1704,1.704,-0.0001,0.0076,0.0063,0.0642,-0.0002,-0.0339
1705,1.705,0.0006,0.0059,-0.0433,0.1395,0.0003,-0.041
1706,1.706,-0.0015,-0.0029,-0.0239,0.0739,-0.0018,0.0174
1707,1.707,-0.0023,0.0031,-0.0221,0.2092,0.0024,0.0017
1708,1.708,-0.0006,0.0019,-0.016,-0.0949,0.0004,-0.0061
1709,1.709,-0.0011,0.0029,0.0002,-0.05,0.0055,0.0153
1710,1.71,-0.0016,-0.0043,0.015,-0.0093,0.0062,0.0089
1711,1.711,0.0015,-0.0035,0.0199,-0.1163,-0.0021,0.0147
1712,1.712,-0.005,-0.0043,0.0403,-0.0826,0.0057,0.02
1713,1.713,-0.0041,-0.0036,0.0661,0.0074,0.0048,0.0248
1714,1.714,-0.0049,-0.0057,0.0168,-0.0728,0.0021,-0.0325
1715,1.715,-0.0042,-0.004,-0.0183,-0.1458,0.0013,-0.0248
1716,1.716,-0.0022,0.0037,0.0403,-0.1227,-0.0009,-0.0177
1717,1.717,-0.0017,0.0027,-0.0301,-0.1828,-0.0044,-0.0113
1718,1.718,0.0024,0.0019,-0.0396,-0.0522,-0.0049,0.0294
1719,1.719,0.005,0.0044,0.0207,0.2009,-0.0009,0.0239
1720,1.72,-0.0001,0.0081,0.013,0.0205,-0.0086,-0.0392
1721,1.721,0.0019,0.0004,-0.0223,0.053,-0.0119,-0.0306
1722,1.722,-0.0011,-0.0007,-0.0411,0.1426,-0.0088,-0.0072
1723,1.723,-0.0016,-0.0015,-0.0464,-0.0469,-0.0043,-0.0427
1724,1.724,-0.0021,0.0027,-0.0194,-0.1206,-0.0034,0.0025
1725,1.725,-0.0052,-0.0026,-0.0433,-0.0537,0.0002,-0.0148
1726,1.726,-0.0116,-0.0033,-0.0651,-0.0336,-0.0105,-0.0307
1727,1.727,-0.0108,0.0009,-0.0529,-0.0524,-0.0059,-0.0163
1728,1.728,-0.0049,-0.0032,-0.0272,-0.0359,-0.0019,-0.0031
1729,1.729,-0.0027,0.0026,-0.0105,-0.0515,-0.0057,0.0088
1730,1.73,0.0008,0.0004,0.0348,-0.038,-0.0067,0.0123
1731,1.731,-0.005,-0.0017,0.0802,-0.0509,0.0027,0.0221
1732,1.732,-0.0028,-0.0034,0.063,-0.0859,0.0064,0.0308
1733,1.733,-0.0021,0.0018,0.0473,-0.0966,0.0007,-0.0104
1734,1.734,0.0009,-0.0031,0.0037,-0.1633,-0.0108,-0.028
1735,1.735,0.0025,-0.0001,-0.0608,-0.1546,-0.0063,-0.0123
1736,1.736,0.004,-0.0054,-0.0176,-0.0842,-0.0023,0.0118
1737,1.737,0.007,-0.0034,-0.0097,0.0572,-0.0012,0.0075
1738,1.738,0.0073,-0.0003,-0.0447,0.2399,-0.0022,-0.0043
1739,1.739,0.0015,-0.0009,-0.0378,0.0174,0.0008,0.0066
1740,1.74,-0.0044,0.0006,0.0272,-0.0129,-0.002,0.0365
1741,1.741,-0.0038,0.0018,0.0707,-0.0948,-0.0029,0.0483
1742,1.742,-0.0045,-0.0038,0.0476,-0.0218,-0.0023,0.0519
1743,1.743,-0.0003,0.0031,-0.0304,0.0446,0.0054,0.0024
1744,1.744,-0.0021,0.0004,0.022,0.2271,-0.0019,-0.0473
1745,1.745,-0.0016,0.0013,0.0317,-0.0446,0.0044,-0.028
1746,1.746,-0.0005,0.0019,0.0579,0.0627,-0.0016,0.0601
1747,1.747,0.0015,-0.0016,0.1287,0.0949,0.0083,0.0727
1748,1.748,0.0018,-0.0059,0.1763,-0.1741,0.0096,0.0612
1749,1.749,0.0035,-0.0006,0.0643,-0.355,0.0033,-0.0535
1750,1.75,0.0024,0.0014,-0.1039,0.1367,-0.0023,-0.0688
1751,1.751,0.0066,-0.0044,-0.126,0.6281,0.0007,-0.0272
1752,1.752,0.0123,0.0009,-0.1056,0.052,0.0015,-0.0147
1753,1.753,0.0101,0.0029,0.0241,0.1287,0.0056,-0.0262
1754,1.754,0.008,0.006,0.0075,0.0581,0.0063,-0.0366
1755,1.755,0.0075,0.0031,-0.1301,0.1219,0.0098,-0.0462
1756,1.756,0.0069,0.0046,-0.0746,0.0638,0.0102,-0.0032
1757,1.757,0.0094,0.0049,-0.0578,-0.0949,0.0107,-0.011
1758,1.758,0.0025,0.0029,-0.1342,0.0489,0.0039,-0.0608
1759,1.759,-0.0006,0.0055,-0.0925,0.0048,-0.0026,-0.0157
1760,1.76,-0.0033,0.0031,-0.0548,0.0437,-0.0068,-0.0216
1761,1.761,-0.0042,-0.002,0.0258,0.007,-0.0046,0.0049
1762,1.762,-0.0111,-0.004,0.0569,-0.0919,-0.004,0.0485
1763,1.763,-0.0103,-0.0035,-0.0094,-0.0028,-0.0045,0.031
1764,1.764,-0.0078,-0.004,0.051,0.0243,-0.0028,-0.0063
1765,1.765,-0.0115,-0.0055,0.1684,-0.099,-0.0054,0.0469
1766,1.766,-0.0095,-0.0085,0.1515,-0.301,-0.0032,0.1536
1767,1.767,-0.0026,-0.0021,0.2279,-0.1657,0.0033,0.1384
1768,1.768,0.0002,0.0007,0.0748,0.2038,0.0078,-0.0703
1769,1.769,0.0027,0.0016,-0.0271,0.3621,0.0036,-0.1
1770,1.77,-0.001,0.01,-0.2309,0.026,0.0014,-0.073
1771,1.771,0.0011,0.0068,-0.2039,-0.0177,0.0035,-0.0485
1772,1.772,0.0028,0.0099,-0.081,-0.0572,0.004,-0.0263
1773,1.773,0.0045,0.0054,-0.0139,0.1957,0.0129,-0.006
1774,1.774,0.003,0.0012,0.0063,0.0319,0.0141,0.0125
1775,1.775,0.0073,-0.001,-0.0122,0.0024,0.0109,-0.0042
1776,1.776,0.0021,-0.0003,0.0045,-0.0243,0.0015,0.011
1777,1.777,-0.0028,-0.002,-0.0108,0.0004,-0.0123,-0.0029
1778,1.778,-0.0045,0.0033,0.003,-0.0221,-0.0067,0.0602
1779,1.779,-0.0016,-0.0002,0.0659,-0.0424,-0.0016,0.0717
1780,1.78,-0.0021,-0.0044,0.0773,-0.0236,-0.003,0.0614
1781,1.781,0.003,-0.0003,0.1082,-0.0737,-0.0043,0.0519
1782,1.782,0.0011,0.0023,0.1366,-0.2111,-0.003,0.026
1783,1.783,0.0042,0.0011,0.007,-0.3032,0.0026,0.0494
1784,1.784,0.0071,0.0032,0.0251,-0.0502,0.01,-0.029
1785,1.785,0.0066,0.0007,-0.0261,0.4193,-0.0039,-0.1021
1786,1.786,0.0045,-0.0017,-0.2255,-0.0274,-0.014,-0.0738
1787,1.787,0.0034,-0.0054,-0.1446,0.0314,-0.0083,-0.0824
1788,1.788,0.0038,-0.0065,-0.0709,0.0844,-0.0032,-0.0433
1789,1.789,0.0048,-0.0036,-0.004,0.0365,0.0045,-0.0078
1790,1.79,0.0052,0.0021,-0.0247,-0.0065,0.0032,-0.0142
1791,1.791,0.0015,0.0047,-0.0063,-0.046,0.007,-0.0083
1792,1.792,0.0051,-0.0052,0.0104,-0.0098,0.0127,-0.0029
1793,1.793,0.0021,-0.0039,-0.0048,-0.0422,0.02,-0.0075
1794,1.794,-0.0043,0.0024,-0.0186,-0.0115,0.0079,-0.0029
1795,1.795,-0.0107,-0.0008,-0.0061,-0.0383,-0.0106,-0.0068
1796,1.796,-0.0048,0.0023,0.0282,-0.0141,-0.0033,0.0262
1797,1.797,0.0005,-0.0041,0.0384,-0.0363,-0.0011,0.0131
1798,1.798,-0.0044,0.0001,0.0289,-0.0159,-0.0031,0.0251
1799,1.799,-0.0027,0.0008,0.0202,0.0025,-0.0011,0.0144
1800,1.8,0.0025,-0.0056,0.0277,-0.0143,0.0006,-0.0021
1801,1.801,-0.0023,0.0003,0.0345,0.0012,0.0021,0.0186
1802,1.802,-0.0006,-0.0003,0.0277,-0.0677,-0.0019,0.0268
1803,1.803,-0.0047,0.0017,0.0219,-0.1308,0.0019,0.0197
1804,1.804,-0.0021,0,0.0167,-0.1192,-0.0059,0.0264
1805,1.805,-0.0018,0.0041,0.012,0.0166,-0.0069,0.0244
1806,1.806,-0.0046,0.0006,-0.01,0.1091,-0.0042,-0.0035
1807,1.807,0.0011,0.0009,0.002,0.0249,-0.0033,0.0166
1808,1.808,-0.0002,0.0038,0.0158,0.1899,-0.0128,0.0294
1809,1.809,0.0006,0.0035,0.0051,0.1439,-0.0043,-0.0106
1810,1.81,-0.0016,-0.0023,0.0151,-0.0094,-0.0011,-0.0052
1811,1.811,-0.0009,-0.0031,0.0423,-0.0705,0.0019,0.0094
1812,1.812,0.0021,-0.0054,0.0245,-0.1263,-0.0045,0.0227
1813,1.813,-0.0032,-0.0089,-0.0248,-0.0762,-0.0087,-0.0292
1814,1.814,-0.0025,-0.0072,-0.0033,0.1532,-0.0065,-0.0503
