Frame,Time,EMG Signal 1,EMG Signal 2,EMG Signal 3,EMG Signal 4,EMG Signal 5,EMG Signal 6
2281,2.281,0.0131,-0.0005,0.0222,0.0135,-0.0021,0.0771
2282,2.282,0.0224,-0.0018,0.036,0.0146,-0.0005,0.0604
2283,2.283,0.0242,-0.0009,0.0343,0.0089,0.0036,0.0583
2284,2.284,0.0228,0.0042,0.0293,0.016,0.0151,0.0482
2285,2.285,0.016,0.0125,0.0187,0.0019,0.0228,0.0278
2286,2.286,0.0198,0.0113,0.0283,-0.0042,0.0242,0.0032
2287,2.287,0.0143,0.0082,0.0246,-0.0173,0.018,-0.0066
2288,2.288,0.0048,0.0089,0.0236,-0.019,0.0149,-0.0154
2289,2.289,-0.004,0.0147,0.01,-0.0175,0.0139,-0.0128
2290,2.29,0.0037,0.014,-0.003,-0.0162,0.0094,-0.0056
2291,2.291,-0.0036,0.0103,-0.0012,-0.0301,-0,-0.0079
2292,2.292,-0.0064,0.0097,-0.0057,-0.0247,-0.0011,-0.0265
2293,2.293,-0.009,0.0008,-0.0153,-0.0096,-0.0066,-0.034
2294,2.294,-0.0159,-0.0158,-0.0141,-0.0036,-0.0222,-0.0498
2295,2.295,-0.0167,-0.0137,-0.0173,0.0019,-0.0243,-0.052
2296,2.296,-0.0296,-0.0118,-0.0162,-0.0067,-0.0262,-0.069
2297,2.297,-0.0537,-0.01,-0.0302,0.0009,-0.028,-0.0626
2298,2.298,-0.0636,-0.0083,-0.0282,0.0105,-0.0363,-0.0648
2299,2.299,-0.0664,-0.0008,-0.0263,0.0142,-0.0286,-0.0594
2300,2.3,-0.0745,0.0032,-0.0246,0.0174,-0.0189,-0.0478
2301,2.301,-0.0573,0.0043,-0.017,0.0102,-0.0101,-0.031
2302,2.302,-0.0595,-0.0013,-0.0073,0.011,-0.009,-0.0157
2303,2.303,-0.041,-0.0024,-0.0085,0.0102,-0.0018,-0.0138
2304,2.304,-0.0238,0.0021,-0.0053,0.0081,0.0103,-0.0008
2305,2.305,-0.0216,0.0062,-0,0.0116,0.0086,0.0144
2306,2.306,-0.0073,-0.0008,0.0085,0.0022,0.0041,0.0165
2307,2.307,0.002,0.0018,-0.0063,-0.0019,0.0166,0.011
2308,2.308,0.0071,-0.0025,-0.0042,-0.0056,0.0216,0.0331
2309,2.309,0.0149,-0.0004,0.0014,0.0047,0.0171,0.054
2310,2.31,-0.0059,-0.0111,0.0099,0.006,0.0075,0.0623
2311,2.311,-0.0508,-0.0157,0.0146,0.0071,-0.0089,0.0796
2312,2.312,-0.1349,-0.0116,0.0132,0.0061,-0.0154,0.0863
2313,2.313,-0.1004,-0.0029,0.017,0.0091,-0.0134,0.0883
2314,2.314,-0.0692,0.0004,0.016,0.0027,0.0035,0.0678
2315,2.315,-0.0217,0.0035,0.0066,0.0035,0.0101,0.0266
2316,2.316,0.0387,0.0062,0.0003,0.0029,0.0203,0.0092
2317,2.317,0.0934,0.0054,0.0059,0.0009,0.026,-0.0067
2318,2.318,0.1432,0.0124,0.0049,0.0004,0.0243,-0.0114
2319,2.319,0.1755,0.0039,0.0004,-0.0001,0.0289,-0.0246
2320,2.32,0.1929,0.0008,-0.0004,-0.0058,0.0276,-0.0363
2321,2.321,0.2088,0.006,0.0033,-0.0095,0.0264,-0.0542
2322,2.322,0.1945,0.0145,0.0013,-0.0144,0.0161,-0.0704
2323,2.323,0.1461,0.0135,-0.0056,-0.0048,0.0036,-0.0673
2324,2.324,0.0964,0.01,-0.0074,0.0091,0.0082,-0.0672
2325,2.325,0.0642,0.0173,-0.0177,0.0132,0.0166,-0.0533
2326,2.326,0.0351,0.0313,-0.033,0.0247,0.0149,-0.036
2327,2.327,-0.0236,0.0334,-0.035,0.0324,-0.0034,-0.0337
2328,2.328,-0.0469,0.0167,-0.0406,0.0284,-0.0108,-0.0235
2329,2.329,-0.0824,0.0012,-0.0288,0.0297,-0.0175,-0.0104
2330,2.33,-0.1017,-0.0172,-0.0212,0.033,-0.0116,-0.0052
2331,2.331,-0.1192,-0.0148,-0.0143,0.0173,-0.0098,0.0055
2332,2.332,-0.0927,-0.0081,-0.0106,-0.0119,-0.0049,0.0152
2333,2.333,-0.0784,-0.006,0.0065,-0.0317,-0.0034,0.0315
2334,2.334,-0.0564,-0.0078,0.0237,-0.057,0.0146,0.0381
2335,2.335,-0.0123,-0.0094,0.0214,-0.0271,0.017,0.0115
2336,2.336,-0.0064,-0.0199,0.0112,-0.0389,-0.0033,0.0079
2337,2.337,-0.0328,-0.0185,0.0019,-0.057,-0.0114,0.0047
2338,2.338,-0.0374,-0.0147,-0.0067,-0.0074,-0.0138,0.0075
2339,2.339,-0.0241,0.0003,-0.0113,0.014,-0.0117,0.0156
2340,2.34,-0.0201,-0.0017,-0.0018,0.0205,-0.0178,0.0428
2341,2.341,-0.0237,0.0003,0.0044,0.0263,-0.0235,0.0391
2342,2.342,-0.0401,-0.0047,0.0214,0.0211,-0.032,0.0423
2343,2.343,-0.0314,-0.0032,0.019,0.0067,-0.0366,0.0393
2344,2.344,-0.0235,-0.0183,0.0211,0.0024,-0.0437,0.0419
2345,2.345,-0.0113,-0.0243,0.0271,-0.0093,-0.0324,0.0194
2346,2.346,0.0178,-0.0224,0.0289,-0.02,-0.0186,0.0165
2347,2.347,0.0215,-0.0139,0.0272,-0.0364,-0.0168,0.0192
2348,2.348,0.0106,-0.0092,0.0348,-0.0451,-0.0084,0.0265
2349,2.349,0.0137,0.0005,0.0251,-0.0313,0.0054,0.0332
2350,2.35,0.0285,0.0043,0.0138,-0.0385,0.0147,0.0232
2351,2.351,0.0094,0.0169,0.0092,-0.0229,0.0164,-0.0009
2352,2.352,0.0022,0.0187,0.0023,0.0038,0.0209,-0.0171
2353,2.353,-0.0089,0.0265,-0.0115,0.0003,0.0168,-0.056
2354,2.354,-0.0149,0.0196,-0.0281,0.0101,0.0179,-0.0717
2355,2.355,-0.0166,0.026,-0.0215,0.0251,0.0328,-0.0473
2356,2.356,-0.0284,0.0229,-0.0112,0.0224,0.0307,-0.0427
2357,2.357,-0.0298,0.0177,-0.0168,0.0397,0.025,-0.0307
2358,2.358,-0.0172,0.0038,-0.015,0.0419,0.0164,-0.0198
2359,2.359,-0.0087,-0.0103,-0.0043,0.0234,0.0118,-0.0098
2360,2.36,-0.001,-0.0084,-0.0001,0.0307,0.0021,0.0111
2361,2.361,0.0144,-0.0167,0.0011,0.0196,-0.0143,0.0138
2362,2.362,0.0165,-0.0242,-0.0044,0.0054,-0.0255,0.0162
2363,2.363,0.0258,-0.0201,-0.0096,-0.0038,-0.0195,0.0007
2364,2.364,0.048,-0.0086,-0.005,-0.0055,-0.0214,-0.0094
2365,2.365,0.063,-0.0009,0.0046,-0.007,-0.0332,-0.0113
2366,2.366,0.0659,0.0033,0.0058,0.0026,-0.0317,-0.0198
2367,2.367,0.0537,0.0045,-0.0045,0.0038,-0.0525,-0.0214
2368,2.368,0.0292,0.0014,0.0081,-0.0039,-0.0497,-0.009
2369,2.369,-0.0203,0.0068,0.0099,-0.0029,-0.036,-0.004
2370,2.37,-0.0701,0.0114,0.0084,-0.0094,-0.0088,-0.0271
2371,2.371,-0.0766,0.0124,0.0044,-0.0172,0.0165,-0.0304
2372,2.372,-0.071,0.0087,0.0057,-0.0119,0.0329,-0.0218
2373,2.373,-0.0764,-0.0018,0.0068,-0.0184,0.0537,-0.0028
2374,2.374,-0.0525,-0.0033,0.0016,-0.0176,0.0674,0.0194
2375,2.375,-0.0129,-0.0019,-0.0011,-0.006,0.065,0.0342
2376,2.376,0.0027,-0.0006,0.0032,-0.001,0.0673,0.0315
2377,2.377,0.0462,0.005,-0.0005,-0.0056,0.0653,0.0142
2378,2.378,0.0752,-0.0022,-0.0111,0.0041,0.0522,0.0076
2379,2.379,0.0697,-0.0106,-0.0096,-0.0022,0.0302,0.0137
2380,2.38,0.0647,-0.0074,-0.0026,0.0009,0.0215,0.0231
2381,2.381,0.06,-0,0.0037,-0.0086,0.0078,0.0249
2382,2.382,-0.0003,-0.0045,0.0116,-0.005,-0.0293,0.0203
2383,2.383,-0.0781,-0.007,0.0126,-0.004,-0.0451,-0.0005
2384,2.384,-0.0884,-0.0047,0.0042,0.0012,-0.0402,-0.0092
2385,2.385,-0.0789,0.0003,-0.006,0.0115,-0.0268,-0.0339
2386,2.386,-0.053,0.0046,-0.01,0.0155,-0.0228,-0.0307
2387,2.387,-0.0139,0.01,0.0014,0.0193,-0.0119,0.0023
2388,2.388,0.0216,0.0051,-0.0001,0.0114,-0.015,0.0067
2389,2.389,0.0409,0.0021,-0.0097,0.0042,-0.0061,0.0266
2390,2.39,0.0702,0.0039,-0.006,0.0051,0.002,0.0448
2391,2.391,0.0861,0.0014,-0.0091,0.0009,-0.0052,0.035
2392,2.392,0.0909,-0.0054,-0.0101,-0.006,-0.003,0.0262
2393,2.393,0.0865,-0.0023,0.0021,-0.0052,-0.0051,0.0181
2394,2.394,0.0827,-0.005,-0.0097,-0.0077,-0.007,-0.0042
2395,2.395,0.0499,-0.0007,-0.0051,-0.0007,-0.0122,-0.025
2396,2.396,0.0193,0.0015,-0.012,0.0001,-0.0107,-0.0332
2397,2.397,-0.0084,-0.0034,-0.0108,0.0026,-0.0093,-0.0505
2398,2.398,-0.019,0.0025,-0.0117,0.0004,-0.0029,-0.0484
2399,2.399,-0.0418,-0.0012,-0.0107,-0.0017,0.0028,-0.0423
2400,2.4,-0.0746,-0.006,-0.0172,-0,0.0019,-0.0405
2401,2.401,-0.0612,-0.009,-0.0181,-0.0029,0.0106,-0.0254
2402,2.402,-0.0571,-0.0085,-0.0129,-0.0034,0.0185,-0.0234
2403,2.403,-0.0462,-0.0049,-0.0023,-0.0003,0.0239,-0.0142
2404,2.404,-0.0231,0.0021,0.0083,0.0062,0.0304,0.0043
2405,2.405,-0.0023,0.0074,0.0069,0.0071,0.0434,0.0114
2406,2.406,0.0114,0.0047,0.0031,0.0063,0.0268,0.0225
2407,2.407,0.0041,0.0022,0.0086,0.0011,-0.0024,0.0326
2408,2.408,-0.0071,-0.0047,0.0033,-0.0096,-0.0142,0.0531
2409,2.409,-0.0378,0.0017,0.0078,-0.0173,-0.025,0.0451
2410,2.41,-0.0422,-0.0043,0.0086,-0.0132,-0.0349,0.0379
2411,2.411,-0.0461,-0.005,0.0169,-0.0096,-0.0261,0.0315
2412,2.412,-0.057,-0.0015,0.0247,-0.0018,-0.0234,0.0092
2413,2.413,-0.0339,-0.0033,0.0131,0.0012,-0.011,-0.0056
2414,2.414,-0.0009,0.0055,0.0055,0.0002,-0.0087,-0.0081
2415,2.415,0.0212,0.0117,0.0013,-0.0024,-0.0026,-0.0104
2416,2.416,0.0492,0.0084,-0.0075,0.0028,0.0105,0.0051
2417,2.417,0.0746,-0.0011,-0.0065,0.0063,0.0054,0.0111
2418,2.418,0.0911,-0.0074,-0.0097,0.0057,0.0039,0.0091
2419,2.419,0.0999,0.0003,-0.0144,0.0004,0.0053,0.0073
2420,2.42,0.0861,-0.0092,-0.0085,-0.0004,-0.0009,0.0179
2421,2.421,0.0637,-0.0004,-0.0002,0.0012,-0.0134,0.0219
2422,2.422,0.0187,0.0051,0.0075,0.004,-0.0251,0.0105
2423,2.423,-0.0525,0.0208,0.0085,0.0004,-0.0205,0.0028
2424,2.424,-0.062,0.0185,0.0075,0.0072,-0.0301,0.0069
2425,2.425,-0.0672,0.0084,0.0098,0.0061,-0.0223,0.001
2426,2.426,-0.0585,-0.0018,0.0192,0.0091,-0.0085,-0.0179
2427,2.427,-0.0506,-0.0037,0.0078,0.0136,0.0009,-0.048
2428,2.428,-0.0291,-0.0157,0.0092,0.0161,0.0026,-0.0362
2429,2.429,-0.0097,-0.0264,0.0051,0.0182,-0.0113,-0.0108
2430,2.43,-0.0039,-0.0361,-0.0012,0.0075,-0.0393,0.0057
2431,2.431,-0.0304,-0.0249,0.0065,-0.0156,-0.0433,0.0086
2432,2.432,-0.0446,-0.0204,0.0118,-0.0454,-0.047,-0.0051
2433,2.433,-0.0402,-0.0165,0.0014,-0.0494,-0.0174,-0.0027
2434,2.434,-0.0123,-0.0027,0,-0.0167,0.0024,-0.0092
2435,2.435,-0.0015,0.0027,-0.0012,-0.0123,0.0203,0.0009
2436,2.436,0.015,0.0077,0.002,-0.0006,0.03,-0.0046
2437,2.437,0.0123,0.0122,-0.0137,0.0029,0.0386,-0.0131
2438,2.438,0.0153,0.0162,-0.0159,-0.0004,0.0522,-0.0268
2439,2.439,0.0229,0.0048,-0.0057,0.0024,0.0545,-0.0211
2440,2.44,0.0209,0.0062,-0.0113,-0.0004,0.061,-0.016
2441,2.441,0.0313,0.0048,-0.013,-0.0078,0.0711,-0.0052
2442,2.442,0.0221,0.0059,-0.0084,-0.0013,0.0728,-0.001
2443,2.443,0,0.0069,-0.0097,-0.0035,0.0643,-0.0071
2444,2.444,-0.015,0.0121,-0.0084,-0.0017,0.0412,-0.0015
2445,2.445,-0.0399,0.0093,-0.0116,0.01,-0.0084,0.0079
2446,2.446,-0.05,-0.0036,-0.0189,0.0145,-0.0441,0.0091
2447,2.447,-0.0474,-0.0018,-0.0085,0.0103,-0.0506,0.0146
2448,2.448,-0.0287,-0.0002,0.004,0.009,-0.0333,0.0051
2449,2.449,-0.0067,0.0012,0.0092,0.0057,-0.0386,0.0087
2450,2.45,0.0138,-0.0002,0.0108,-0.0059,-0.034,0.0009
2451,2.451,0.0215,0.0009,0.0012,-0.0045,-0.0297,-0.0001
2452,2.452,0.0435,0.0018,0.005,-0.0115,-0.0179,0.0084
2453,2.453,0.0641,0.0007,-0.0027,-0.0153,-0.0144,0.0162
2454,2.454,0.0776,-0.002,0.0111,-0.0005,-0.0112,0.0172
2455,2.455,0.0847,-0.0012,0.0168,0.0136,-0.0023,0.0033
2456,2.456,0.0734,0.0009,0.0084,0.0192,0.0169,-0.0151
2457,2.457,0.0548,0.0029,0.0191,0.0276,0.0293,-0.0422
2458,2.458,0.0424,0.0124,0.0151,0.0106,0.0315,-0.0675
2459,2.459,0.0357,0.011,0.014,0.0039,0.0009,-0.0511
2460,2.46,0.013,0.0098,-0.0031,-0.0023,-0.0123,-0.0423
2461,2.461,-0.0201,-0.0028,-0.0154,-0.0042,-0.0323,-0.0343
2462,2.462,-0.0421,-0.0011,-0.0088,-0.0059,-0.0287,-0.0071
2463,2.463,-0.0461,0.0065,0.0054,-0.0105,-0.0255,0.0329
2464,2.464,-0.0426,0.0078,0.0073,-0.0065,-0.0106,0.0809
2465,2.465,-0.0327,0.0015,0.0023,-0.0002,-0.008,0.1001
2466,2.466,-0.024,0.0005,0.0192,0.0054,-0.0056,0.0943
2467,2.467,-0.0213,-0.0005,0.0303,0.0001,-0.0034,0.089
2468,2.468,-0.0237,-0.0032,0.0161,0.0028,0.0028,0.0551
2469,2.469,-0.0215,-0.0126,0.0143,-0.0014,0.0084,0.033
2470,2.47,-0.0399,-0.0189,-0.0044,-0.002,0.0101,0.013
2471,2.471,-0.0423,-0.004,-0.0067,0.0029,0.0086,0.0094
2472,2.472,-0.022,-0.0019,0.0045,0.0024,0.0267,-0.0004
2473,2.473,-0.0084,0.0111,-0.0056,0.0042,0.029,-0.0154
2474,2.474,-0.0109,0.0061,-0,0.0017,0.0134,-0.0181
2475,2.475,-0.0044,0.0016,-0.0085,0.0029,-0.0133,-0.0157
2476,2.476,-0.0229,0.003,-0.0069,0.0001,-0.0242,-0.0223
2477,2.477,-0.0207,0.0018,-0.0166,-0.0023,-0.0144,-0.0325
2478,2.478,-0.0051,-0.0038,-0.0154,-0.0039,0.0005,-0.0567
2479,2.479,0.001,0.0035,-0.0165,-0.0049,0.0086,-0.047
2480,2.48,-0.0232,0.01,-0.0175,-0.0005,0.0209,-0.0321
2481,2.481,-0.0329,0.016,-0.0072,0.0026,0.0143,-0.0184
2482,2.482,-0.03,0.0076,-0.0059,-0.0013,0.0204,-0.0257
2483,2.483,-0.0219,0.0086,-0.0122,0.0035,0.0223,-0.0192
2484,2.484,-0.0342,0.0057,-0.009,-0.0006,0.0139,-0.0212
2485,2.485,-0.0678,-0.0045,-0.0164,0,-0.0029,-0.0268
2486,2.486,-0.1114,-0.0114,-0.0118,0.0027,-0.005,-0.0419
2487,2.487,-0.0582,-0.0101,-0.0213,0.0071,0.0053,-0.0276
2488,2.488,-0.0083,-0.0131,-0.0151,0.016,0.0073,-0.0219
2489,2.489,0.037,-0.0225,-0.0119,0.0124,-0.0112,-0.0303
2490,2.49,0.0665,-0.0161,-0.0172,0.0094,-0.0134,-0.0286
2491,2.491,0.1147,-0.0082,-0.0107,0.0043,-0.011,-0.0077
2492,2.492,0.1472,-0.0009,0.0021,0.0018,-0.0008,0.0314
2493,2.493,0.1649,0.002,0.0225,-0.0022,0.0049,0.0473
2494,2.494,0.1279,-0.0074,0.0197,0.0064,0.0067,0.052
2495,2.495,0.0942,0.0015,0.0124,-0.0011,0.0143,0.0389
2496,2.496,0.0812,0.0049,0.0058,-0.0039,0.0212,0.0349
2497,2.497,0.0694,0.0102,-0.0086,0.0008,0.0149,0.0241
2498,2.498,0.0587,0.0111,-0.0142,-0.0015,0.0092,0.0209
2499,2.499,0.0358,0.0223,-0.0092,0.0039,-0.0003,0.0181
2500,2.5,0.0088,0.0148,-0.0107,-0.0008,-0.004,0.0154
2501,2.501,-0.0165,0.0108,-0.001,0.001,-0.0189,0.0082
2502,2.502,-0.0327,-0.0005,0.0078,-0.0005,-0.0455,0.0016
2503,2.503,-0.0475,-0.008,0.0134,-0.0019,-0.0636,-0.0209
2504,2.504,-0.0446,-0.0094,0.0144,-0.0015,-0.0604,-0.012
2505,2.505,-0.0321,-0.0031,0.0208,-0.0001,-0.0516,-0.0201
2506,2.506,-0.0341,-0.0062,0.0199,-0.0035,-0.0434,0.0071
2507,2.507,-0.0441,0.0011,0.022,-0.0012,-0.031,0.0324
2508,2.508,-0.0384,0.002,0.0225,0.0018,-0.0106,0.0421
2509,2.509,-0.04,0.0063,0.0182,-0.0024,0.0142,0.0332
2510,2.51,-0.0384,0.0101,0.0094,0.0006,0.0372,0.0305
2511,2.511,-0.0424,0.0037,0.0056,0.0021,0.0224,0.0181
2512,2.512,-0.0388,-0.0022,-0.0023,-0.0009,0.0306,0.0025
2513,2.513,-0.0217,0.0031,0.0008,-0.0056,0.043,-0.0035
2514,2.514,0.0056,-0.0017,0.0055,-0.0098,0.032,-0.0276
2515,2.515,0.0166,-0.0112,0.0048,-0.0046,0.0096,-0.0177
2516,2.516,-0.0063,-0.0236,-0.0004,-0.0039,0.001,-0.0088
2517,2.517,-0.015,-0.0118,0.0003,-0.007,-0.0017,0.0049
2518,2.518,-0.0231,-0.0011,-0.0001,-0.003,0.0057,0.0073
2519,2.519,-0.0207,0.0002,-0.0077,-0.0045,0.0213,-0.0264
2520,2.52,-0.0273,-0.001,-0.0171,-0.0096,0.0274,-0.0218
2521,2.521,-0.0213,0.0022,-0.0133,-0.0077,0.0404,-0.0088
2522,2.522,-0.0121,0.0053,-0.0077,-0.0094,0.0489,-0.0289
2523,2.523,-0.0037,0.0062,-0.0046,-0.003,0.0443,-0.0399
2524,2.524,0.0132,0.0053,0,-0.0073,0.029,-0.0302
2525,2.525,0.0153,0.0106,0.013,-0.0052,0.0147,-0.0154
2526,2.526,-0.0011,0.0014,0.0115,-0.0031,0.0082,-0.005
2527,2.527,-0.0154,-0.0093,-0.0015,-0.0081,0.0062,0.0031
2528,2.528,-0.0024,-0.0078,0.0002,-0.0165,-0.0125,0.0202
2529,2.529,-0.0041,-0.0065,-0.0012,-0.0177,-0.0149,0.0223
2530,2.53,0.0098,-0.0053,0.0002,-0.0209,-0.0128,0.0203
2531,2.531,0.0191,-0.0021,0.0091,-0.0107,-0.0149,0.0147
2532,2.532,0.0276,-0.0074,0.0102,-0.0038,-0.0168,0.0029
2533,2.533,0.0137,-0.0047,0.0051,0.0048,-0.0389,-0.0201
2534,2.534,-0.0143,-0.0073,-0.0088,0.0037,-0.0539,-0.0697
2535,2.535,-0.0423,-0.0037,-0.023,0.0088,-0.0459,-0.0627
2536,2.536,-0.0243,-0.0058,-0.0173,0.0151,-0.0387,-0.0304
2537,2.537,-0.0343,-0.0029,-0.0155,0.0141,-0.0323,-0.0363
2538,2.538,-0.0195,-0.0035,-0.0108,0.0025,-0.0304,-0.0204
2539,2.539,-0.0168,-0.004,-0.0094,-0.0162,-0.036,0.0037
2540,2.54,-0.0192,-0.0083,0.0096,-0.0236,-0.0277,0.0345
2541,2.541,-0.0304,-0.0079,0.0288,-0.0259,-0.0171,0.0544
2542,2.542,-0.0404,-0.0084,0.0216,-0.024,-0.0046,0.0436
2543,2.543,-0.0122,-0.0034,0.0014,-0.0148,0.0174,0.0405
2544,2.544,0.024,-0.0014,0.0152,-0.0065,0.0145,0.0494
2545,2.545,0.0289,0.0027,0.0425,0.001,0.0226,0.0248
2546,2.546,0.0509,0.0115,0.0244,-0.0004,0.0299,0.0084
2547,2.547,0.0709,0.0177,-0.0053,0.0083,0.0277,-0.0065
2548,2.548,0.0744,0.012,-0.0253,0.0114,0.0134,-0.0257
2549,2.549,0.0379,0.013,-0.0289,0.0123,0.0115,-0.0086
2550,2.55,0.0136,0.0157,-0.0256,0.0096,0.0233,-0.0022
2551,2.551,0.0177,0.0114,-0.0168,0.0104,0.0216,0.0038
2552,2.552,0.0135,0.0091,0.0023,0.011,0.0146,-0.013
2553,2.553,-0.0197,0.0069,-0,0.0117,0.0056,0.0025
2554,2.554,-0.042,0.0051,0.0337,0.0122,-0.0023,0.0168
2555,2.555,-0.0305,-0.0002,0.0481,0.0151,-0.0118,0.0336
2556,2.556,-0.0272,-0.011,0.035,0.0166,-0.0156,0.036
2557,2.557,-0.0111,-0.0034,0.0151,0.0154,-0.0166,0.0177
2558,2.558,0.0095,-0.0076,0.0115,0.0091,-0.0093,0.0007
2559,2.559,0.0231,-0.0065,-0.0115,0.0118,-0.0215,-0.0148
2560,2.56,0.0303,-0.0121,-0.0264,0.0178,-0.0468,-0.0086
2561,2.561,-0.0034,-0.0112,-0.0675,0.0173,-0.0431,-0.0179
2562,2.562,-0.0567,-0.0158,-0.0968,0.018,-0.0398,-0.0196
2563,2.563,-0.0496,-0.0117,-0.0488,0.0187,-0.0248,-0.018
2564,2.564,-0.0303,-0.0018,-0.0166,0.0193,-0.0001,-0.0111
2565,2.565,-0.0009,0.0133,-0.0224,0.0179,0.0164,-0.0074
2566,2.566,0.0257,0.0152,-0.0172,0.0111,0.0314,0.0096
2567,2.567,0.0499,0.0133,0.0069,0.0018,0.0451,0.012
2568,2.568,0.0543,-0.002,0.0024,0.0031,0.0328,0.0185
2569,2.569,0.0662,-0.0082,0.0062,0.0043,0.044,0.0165
2570,2.57,0.0699,-0.0138,-0.0047,0.0035,0.0501,0.0183
2571,2.571,0.0603,-0.0088,0.005,-0.0009,0.0409,0.0199
2572,2.572,0.0577,-0.0012,0.0077,0.0002,0.0392,-0.0031
2573,2.573,0.0442,0.0029,-0.0005,-0.0003,0.0377,-0.0261
2574,2.574,0.032,0.0142,0.0167,0.002,0.0196,-0.0289
2575,2.575,-0.0015,0.0217,0.0232,0.0039,0.0219,-0.0261
2576,2.576,-0.0158,0.0065,0.013,0.0046,0.0062,0.0013
2577,2.577,-0.029,0.0004,0.0073,0.0084,-0.0081,-0.0168
2578,2.578,-0.049,0.0022,-0.0115,0.0026,0.0049,-0.0398
2579,2.579,-0.0598,0.0039,-0.0092,-0.0031,-0.0003,-0.0249
2580,2.58,-0.0369,-0.0007,0.0018,-0.0098,0.0011,-0.0002
2581,2.581,-0.0161,0.0033,-0.0003,-0.005,0.0106,0.0097
2582,2.582,-0.0025,0.0095,0.0052,-0.009,0.0017,0.0186
2583,2.583,-0.0048,0.0063,0.0136,-0.0051,-0.0109,0.0323
2584,2.584,0.0107,0.0052,0.0121,-0.0069,-0.0025,0.0347
2585,2.585,0.0209,0.0025,0.008,-0.0084,-0.0041,0.0369
2586,2.586,0.0302,0.0017,0.0117,-0.0087,-0.0028,0.0431
2587,2.587,0.0218,-0.0021,0.0148,-0.0027,-0.0218,0.0227
2588,2.588,0.002,-0.0127,0.0096,-0.0063,-0.0409,-0.002
2589,2.589,-0.0336,-0.0203,0.0123,-0.0097,-0.0482,-0.0051
2590,2.59,-0.0965,-0.0163,0.0131,-0.0113,-0.0547,-0.0199
2591,2.591,-0.1395,-0.0075,0.0138,-0.0023,-0.0445,-0.0445
2592,2.592,-0.116,0.0029,0.0231,0.0015,-0.0314,-0.0411
2593,2.593,-0.0804,-0.0012,0.0243,-0.0016,-0.0194,-0.0202
2594,2.594,-0.0611,0.0051,0.021,-0.0005,-0.0086,-0.0011
2595,2.595,-0.0318,0.0019,0.0072,-0.005,-0.0044,0.0361
2596,2.596,-0.0266,-0.0032,0.009,-0.0108,0.002,0.0625
2597,2.597,0.0073,-0.0058,0.0072,-0.0114,0.0054,0.0576
2598,2.598,0.0558,0.0002,0.0025,-0.0094,0.0193,0.0442
2599,2.599,0.0881,0.0009,-0.0045,-0.011,0.0324,0.0241
2600,2.6,0.0938,0.0046,-0.0109,-0.0127,0.0308,-0.0306
2601,2.601,0.0885,0.0129,-0.0212,-0.0112,0.0233,-0.054
2602,2.602,0.0837,0.014,-0.0282,-0.0143,0.0137,-0.0895
2603,2.603,0.0705,0.0045,-0.0395,-0.0115,0.0049,-0.1088
2604,2.604,0.0424,0.0008,-0.0225,-0.0106,-0.0028,-0.1031
2605,2.605,0.0315,0.0019,-0.0159,-0.0146,-0.0122,-0.0873
2606,2.606,0.0016,-0.0034,-0.0057,-0.0099,-0.0185,-0.0535
2607,2.607,-0.0345,-0.0042,-0.0039,-0.0131,-0.0194,-0.005
2608,2.608,-0.0489,0.0036,0.0011,-0.0128,-0.0141,0.0142
2609,2.609,-0.0358,-0.0017,0.0056,-0.0094,-0.0149,0.0314
2610,2.61,-0.0397,-0.0008,0.0015,-0.0065,-0.0191,0.0366
2611,2.611,-0.0362,0.0018,0.0026,-0.0096,-0.0242,0.0412
2612,2.612,-0.0331,0.0071,0.0016,-0.0073,-0.0135,0.028
2613,2.613,-0.0124,0.0107,0.0025,-0.0059,-0.015,0.0398
2614,2.614,-0.0044,0.0065,0.009,-0.0044,-0.0218,0.0434
2615,2.615,0.0079,0.0049,0.01,-0.0028,-0.0027,0.0403
2616,2.616,0.01,-0.0027,0.0123,0.0003,0.0112,0.0434
2617,2.617,-0.0084,-0.0082,0.0118,0.0012,0.0138,0.0354
2618,2.618,-0.0455,-0.0051,0.0025,-0.0056,0.0074,0.0232
2619,2.619,-0.1041,-0.0135,-0.0043,-0.0013,0.0015,0.0212
2620,2.62,-0.065,-0.0145,0.0047,0.0026,0.0146,0.0153
2621,2.621,-0.0436,-0.0114,0.0151,-0.003,0.0401,-0.0125
2622,2.622,0.0148,-0.0011,0.0111,-0.0013,0.0511,-0.0325
2623,2.623,0.0538,0.003,0.0024,0.0001,0.0347,-0.0581
2624,2.624,0.0608,-0.0032,-0.0125,-0.003,0.0376,-0.022
2625,2.625,0.08,0.0001,0.0182,-0.0008,0.0349,0.0213
2626,2.626,0.0857,-0.0071,0.0226,-0.0033,0.0226,0.0503
2627,2.627,0.0944,0.0011,0.0002,-0.0073,0.0295,0.0315
2628,2.628,0.0889,0.0038,-0.0116,-0.0011,0.0182,0.0155
2629,2.629,0.0549,0.008,-0.0152,0.007,0.0161,-0.0087
2630,2.63,0.0415,0.0132,-0.0183,0.0145,0.029,-0.0307
2631,2.631,0.0214,0.0153,-0.027,0.0152,0.0171,-0.0106
2632,2.632,-0.0041,0.0058,-0.0242,0.0085,0.0032,-0.0068
2633,2.633,-0.0405,-0.0039,-0.0264,0.0091,-0.0062,-0.023
