Frame,Time,EMG Signal 1,EMG Signal 2,EMG Signal 3,EMG Signal 4,EMG Signal 5,EMG Signal 6
5588,5.588,-0.0112,0.003,0.0044,-0.005,0.0021,0.0067
5589,5.589,-0.0126,0.0037,0.0009,-0.0112,-0.001,0.009
5590,5.59,-0.0064,0.0006,0.0093,-0.0131,-0.0039,0.0068
5591,5.591,-0.0033,0.0047,0.0063,-0.0114,-0.0054,0.0047
5592,5.592,0.0019,0.0052,0.0084,-0.016,0.0006,0.0102
5593,5.593,-0.0027,0.001,0.0103,-0.0034,0.0015,0.0017
5594,5.594,-0.002,0.0015,0.012,0.0017,0.0036,0.0124
5595,5.595,-0.0073,-0.0021,0.0135,0.0032,0.0016,0.0219
5596,5.596,-0.0138,-0.0017,0.0149,0.0127,0.0021,0.0156
5597,5.597,-0.0198,-0.0029,0.0162,-0.0038,-0.0008,0.0052
5598,5.598,-0.0251,0.0006,0.0172,-0.0061,0.0007,0.0011
5599,5.599,-0.0203,-0.0005,0.0107,-0.0163,0.0037,-0.0026
5600,5.6,-0.0146,0.0023,0.0114,-0.0107,0.004,-0.0059
5601,5.601,-0.0216,0.0042,0.0081,-0.0022,0.003,-0.009
5602,5.602,-0.0132,-0.0011,0.0052,0.0084,0.0006,-0.0081
5603,5.603,-0.0054,0.0011,0.0058,0.0154,0.0043,-0.0039
5604,5.604,0.0083,-0.0024,0.0033,0.0015,0.0047,0.0013
5605,5.605,0.0101,-0.0019,0.0067,-0.0004,-0.0009,-0.0022
5606,5.606,0.0118,0.0009,0.007,0.0013,0.0013,0.0036
5607,5.607,0.0224,0.0004,0.0051,0.0058,-0.0023,0.0121
5608,5.608,0.0238,-0.0027,0.0127,-0.0011,-0.0039,0.0089
5609,5.609,0.0124,-0.0039,0.0115,-0.0048,-0.0034,0.0016
5610,5.61,-0.0105,0.0018,0.0144,0.0007,-0.0009,-0.0124
5611,5.611,-0.0203,0.0009,0.0116,-0.0045,-0.002,-0.0185
5612,5.612,-0.0232,0.0016,0.0122,-0.0072,-0.0049,-0.0166
5613,5.613,-0.0151,0.0065,0.0128,-0.0029,-0.0058,-0.0048
5614,5.614,-0.0027,0.0048,0.0119,-0.0022,-0.0055,-0.0124
5615,5.615,0.0039,0.0007,0.0023,0.0056,-0.0004,-0.0111
5616,5.616,0.0099,-0.0009,-0.0048,0.0046,0.0003,-0.0049
5617,5.617,0.023,0.0022,-0.0112,0.0092,0.0034,0.0006
5618,5.618,0.0382,0.0033,-0.0124,-0.0003,0.0051,0.0121
5619,5.619,0.0443,0.0069,-0.003,0.0009,0.0057,0.0166
5620,5.62,0.0499,0.0018,0.0107,-0.0001,-0.0012,0.0125
5621,5.621,0.0584,0.0025,-0.0025,-0.0054,0.0018,0.0137
5622,5.622,0.0569,-0.0017,-0.0043,-0.0062,0.0046,0.0193
5623,5.623,0.0444,-0.0105,-0.0029,-0.0003,0.002,0.014
5624,5.624,0.036,-0.0117,0.0066,-0.0039,-0.0017,0.0186
5625,5.625,0.0222,-0.0173,0.0028,-0.0003,0.0048,0.0058
5626,5.626,-0.0057,-0.0183,-0.0029,0.0092,0.0073,-0.0221
5627,5.627,-0.0175,-0.0191,-0.0188,0.0023,0.0126,-0.0742
5628,5.628,-0.021,-0.0063,-0.0167,-0.0115,0.0077,-0.0386
5629,5.629,-0.0241,0.003,-0.0106,0.0052,-0.0017,-0.0322
5630,5.63,-0.0269,0.0013,-0.0089,0.0119,-0.0004,-0.0147
5631,5.631,-0.0242,-0.0002,-0.0072,-0.0023,-0.0066,-0.0199
5632,5.632,-0.0169,0.0067,-0.0088,-0.0042,-0.0076,-0.0152
5633,5.633,-0.0146,0.0079,-0.0129,-0.0092,-0.0065,-0.0195
5634,5.634,-0.0085,0.0001,-0.0166,-0.0322,-0.0001,-0.0156
5635,5.635,-0.0103,0.0032,-0.0199,-0.0224,-0.0009,-0.0192
5636,5.636,-0.012,0.004,-0.0252,0.0167,-0.0002,-0.0093
5637,5.637,-0.0104,0.0065,-0.0149,0.0326,-0.0066,0.0115
5638,5.638,-0.0173,0.0118,-0.0024,0.0182,-0.0058,0.0197
5639,5.639,-0.0059,0.0069,0.0026,-0.0038,-0.0036,0.0124
5640,5.64,-0.0104,0.0038,-0.0081,-0.0398,-0.0015,0.0147
5641,5.641,-0.02,-0.0014,0.0015,-0.064,0.0001,0.0127
5642,5.642,-0.0187,-0.002,0.0128,-0.0154,0.0018,0.0183
5643,5.643,-0.013,0.0049,0.0082,0.0558,-0.0039,0.02
5644,5.644,-0.0034,0.0004,0.0013,0.0464,-0.0018,0.0155
5645,5.645,-0.007,0.0016,0.0012,0.0505,0.0061,0.0312
5646,5.646,-0.0081,0.0075,0.0201,0.0419,-0.0003,0.0272
5647,5.647,-0.0047,0.0006,0.012,0.0186,0.0005,0.0083
5648,5.648,-0.0016,-0.0021,-0.0053,-0.0027,-0.0017,0.011
5649,5.649,-0.0061,0.0038,-0.0031,-0.035,-0.0025,0.0038
5650,5.65,-0,0.0016,0.007,-0.0292,-0.0042,0.0104
5651,5.651,-0.0006,-0.0004,0.005,-0.0239,-0.0059,0.0084
5652,5.652,0.0043,-0.0035,0.0101,0.0003,0.0008,0.0028
5653,5.653,0.0039,0.003,0.0054,0.0224,0.0016,-0.0022
5654,5.654,0.0056,0.0038,0.0068,0.0106,-0.0044,0.0024
5655,5.655,0.0092,0.0032,0.003,0.0071,-0.0066,-0.0016
5656,5.656,0.005,0.0067,-0.0003,-0.0093,-0.0073,-0.0028
5657,5.657,-0.0038,0.0072,-0.0013,-0.0121,-0.0044,-0.0105
5658,5.658,-0.0151,0.0008,-0.0005,-0.0094,-0.0039,-0.001
5659,5.659,-0.0012,-0.0035,-0.0014,-0.007,-0.0065,-0.0021
5660,5.66,0.0044,-0.0042,0.0038,-0.0003,-0.0024,0.0128
5661,5.661,0.006,-0.0007,0.0058,-0.0064,0.0028,0.0148
5662,5.662,0.0045,-0.0065,0.01,-0.0008,0.0021,0.0242
5663,5.663,0.0032,-0.0043,0.0129,0.0043,0.0026,0.0192
5664,5.664,0.0095,-0.0037,0.0081,0.0059,0.0042,0.0208
5665,5.665,0.0085,-0.0095,0.0039,-0.001,0.0016,0.0139
5666,5.666,0.0076,-0.0073,0.0022,0.0028,0.0013,0.0078
5667,5.667,0.0084,0.0004,0.0058,0.0038,0,0.0001
5668,5.668,0.0025,0.0014,0.0046,0.0008,0.0042,-0.0008
5669,5.669,-0.0012,0.0005,0.0043,-0.0056,0.0059,-0.0053
5670,5.67,-0.009,-0.0038,0.0053,-0.0047,0.0023,-0.0147
5671,5.671,-0.0059,-0.0045,0.0015,-0.0025,-0.0008,-0.0209
5672,5.672,-0.0014,-0.0039,0.001,-0.0045,0.002,-0.0131
5673,5.673,-0.0006,-0.0044,0.0041,-0.0039,0.0045,-0.0267
5674,5.674,-0.0014,-0.0062,-0.0023,-0.001,0.0013,-0.0286
5675,5.675,0.0021,-0.0027,-0.0014,0.0025,-0.0044,-0.0235
5676,5.676,0.0014,-0.0024,-0.0022,0.0037,0.0071,-0.025
5677,5.677,0.0018,0.0032,-0.0121,-0.0027,0.0054,-0.0041
5678,5.678,0.0094,0.0025,-0.0024,-0.0054,-0.0023,-0.007
5679,5.679,0.0059,0.0045,-0.0137,-0.0028,-0.0064,-0.0151
5680,5.68,0.011,0.0102,-0.009,0.0056,-0.0076,-0.0027
5681,5.681,0.0063,0.005,-0.0076,0.0112,-0.0066,-0.0092
5682,5.682,0.0103,0.0043,-0.0063,0.0143,-0.0014,-0.007
5683,5.683,0.0065,0.0012,-0.0006,0.0078,0.0013,-0.0013
5684,5.684,0.0028,0.0017,0.0026,0.0036,0.0021,-0.0063
5685,5.685,0.001,-0.005,0.0019,-0.0017,0.0014,-0.0077
5686,5.686,-0.0055,-0.0059,-0.0022,-0.0053,0.002,0.0019
5687,5.687,-0.0031,-0.0101,0.0031,-0.0048,0.0037,0.0082
5688,5.688,0.0005,-0.0064,0.0096,-0.0112,0.002,0.0072
5689,5.689,-0.0045,-0.0113,0.009,-0.0137,0.0045,-0.0043
5690,5.69,-0.014,-0.0155,0.0006,-0.0085,0.0042,0.0126
5691,5.691,-0.0293,-0.0126,0.0063,-0.0079,-0.0023,0.0014
5692,5.692,-0.0355,-0.0049,-0.0051,-0.0084,0.0099,-0.0128
5693,5.693,-0.0336,0.0007,-0.0004,-0.0055,0.0116,0.0002
5694,5.694,-0.0286,0.008,0.0067,0.0023,0.007,0.0087
5695,5.695,-0.021,0.0053,-0.0021,-0.0126,0.003,-0.0052
5696,5.696,-0.0059,-0.0006,-0.0009,0.018,0.0042,0.0005
5697,5.697,0.0002,0.0109,0.0003,0.0135,0.0031,0.0056
5698,5.698,0.0057,0.0025,-0.0004,-0.0066,-0.0021,0.0132
5699,5.699,0.0176,0.004,0.0056,-0.0032,0.0006,-0.002
5700,5.7,0.0282,-0,0.005,-0.0001,0.0066,-0.0041
5701,5.701,0.0269,-0.0037,0.0002,0.0027,-0.0019,0.0015
5702,5.702,0.0257,-0.0005,-0.0014,-0.0055,-0.0009,0.0133
5703,5.703,0.0313,0.0026,0.0028,0.0017,-0.0039,0.0057
5704,5.704,0.0324,0.0072,0.0013,0.0038,-0.0012,0.0097
5705,5.705,0.0332,0.0081,-0.0008,-0.0024,-0.0003,0.0059
5706,5.706,0.0255,0.0119,-0.0004,-0.0006,0.0004,0.0091
5707,5.707,0.014,0.0027,-0.0039,0.0044,0.0068,0.0081
5708,5.708,-0.006,0.0064,-0.0051,0.0059,0.0043,0.0053
5709,5.709,-0.0197,0.0235,-0.0022,0.0044,-0.0071,-0.0025
5710,5.71,-0.032,0.0212,-0.0057,0.0006,-0.0121,-0.0055
5711,5.711,-0.0385,0.0146,-0.0054,-0.005,-0.0136,-0.012
5712,5.712,-0.0201,0.0086,-0.0118,-0.0082,-0.0122,-0.0128
5713,5.713,-0.0177,0.0068,-0.0126,-0.0091,-0.0008,-0.0243
5714,5.714,-0.0155,0.0051,-0.0118,-0.0032,-0.0052,-0.0294
5715,5.715,-0.0012,0.0036,-0.0233,0.0067,-0.0011,-0.0064
5716,5.716,-0.003,0.0023,-0.0013,0.0053,0.0052,0.0233
5717,5.717,-0.0013,-0.0039,0.0075,0.0015,-0.0003,0.0114
5718,5.718,0.0063,0.0064,-0.0007,0.0004,-0.0033,0.015
5719,5.719,-0.0006,0.0024,0.0015,-0.0092,-0.0005,0.0247
5720,5.72,0.0031,-0.0063,0.0037,-0.003,0.0021,0.0218
5721,5.721,0.0109,-0.0073,-0.0025,-0.0041,0.0015,0.0081
5722,5.722,0.0203,-0.0083,-0.0007,-0.0011,0.0035,0.0104
5723,5.723,0.0192,-0.0074,0.001,0.0072,0.0005,0.0126
5724,5.724,0.016,-0.0048,0.0025,0.0039,-0.0011,-0.0016
5725,5.725,0.015,-0.0085,-0.0156,0.0008,-0.0005,-0.0147
5726,5.726,0.0196,-0.0049,-0.0032,-0.002,-0.0017,-0.0096
5727,5.727,0.0204,-0.0032,0.0034,0.0022,0.0023,-0.0235
5728,5.728,0.0135,-0.006,-0.0027,0.0091,-0.0034,-0.0104
5729,5.729,0.0071,-0.0064,-0.0009,0.0005,-0.0103,-0.0155
5730,5.73,0.0062,-0.0052,-0.0162,-0.0051,-0.0018,-0.0293
5731,5.731,0.0056,-0.0064,-0.0183,-0.0021,0.0038,-0.0163
5732,5.732,-0.0008,-0.0045,-0.0052,0.0024,0.0048,-0.0078
5733,5.733,-0.0137,-0.0041,-0.0103,0.0102,0.0095,0.0152
5734,5.734,-0.0156,-0.0031,0.0003,-0.0014,0.0053,0.045
5735,5.735,-0.0139,-0.0061,0.0211,0.0186,0.0046,0.0569
5736,5.736,-0.0124,-0.0058,0.0239,-0.0062,0.0026,0.024
5737,5.737,-0.011,-0.0033,-0.0063,-0.003,0.001,0.0285
5738,5.738,-0.0047,-0.0009,0.0055,-0.0118,-0.0007,0.0324
5739,5.739,-0.0079,-0.006,0.0164,-0.0255,0.0019,0.0144
5740,5.74,-0.0089,-0.0011,0.0132,-0.0278,0.0062,0.0046
5741,5.741,-0.008,-0.0016,0.0044,-0.0075,-0.0002,-0.0103
5742,5.742,-0.0037,-0.0011,0.0071,0.0062,-0.001,0.0088
5743,5.743,-0.003,-0.0058,0.0442,0.0335,-0.0032,-0.0284
5744,5.744,-0.001,-0.0053,-0.0145,0.0227,0.0017,-0.0871
5745,5.745,-0.0052,-0.0025,-0.0535,0.0259,-0.0013,-0.0325
5746,5.746,0.0017,0.0008,-0.0163,0.0493,0.0002,-0.0115
5747,5.747,-0.0047,-0.0028,0.005,0.0164,0.0043,-0.0044
5748,5.748,-0.0071,-0.0016,-0.0013,-0.0056,-0.0015,0.0021
5749,5.749,-0.0064,-0.0081,0.0161,-0.0016,-0.0008,-0.0154
5750,5.75,-0.0169,-0.0089,0.0002,-0.0051,-0.0001,0.0004
5751,5.751,-0.0153,-0.0115,0.005,-0.0082,0.0016,-0.0043
5752,5.752,-0.0249,-0.0108,0.0007,-0.0052,0.008,-0.0088
5753,5.753,-0.0084,-0.0059,0.0046,0.003,0.002,0.003
5754,5.754,-0.0017,-0.0029,0.0082,-0.0093,-0.0002,-0.0078
5755,5.755,0.0044,0.0036,0.0051,-0.0159,-0.0022,-0.0047
5756,5.756,0.0026,0.013,0.008,-0.026,-0.0028,0.0041
5757,5.757,0.0077,0.0093,0.0109,-0.0166,-0.0092,-0.004
5758,5.758,0.0031,0.0037,0.0134,-0.008,-0.005,0.0032
5759,5.759,-0.001,0.0152,0.0157,0.012,-0.012,-0.0035
5760,5.76,0.0103,0.0076,0.0097,0.0148,-0.0166,-0.0016
5761,5.761,0.0057,0.0062,0.0042,0.0026,-0.0158,0.004
5762,5.762,0.0016,0.0124,0.0061,-0.0085,-0.0106,0.0022
5763,5.763,0.0053,0.0092,-0.0044,-0.0269,-0.0057,0.0006
5764,5.764,0.0063,0.0018,-0.0029,-0.0095,0.0001,-0.0036
5765,5.765,0.0094,0.0121,0.0162,0.0153,0.0022,0.0001
5766,5.766,0.0086,0.0051,0.0465,0.0252,0.0002,0.0011
5767,5.767,0.0094,0.0014,0.0349,0.0224,0.0019,0.0063
5768,5.768,0.0132,0.0023,0.0097,0.0033,0.0035,0.0036
5769,5.769,0.0111,-0.0008,-0.0065,0.001,0.002,0.001
5770,5.77,0.0128,-0.0017,-0.0151,0.0077,0.0062,0.0003
5771,5.771,0.0075,-0.0059,-0.0231,0.0058,0.0057,0.0023
5772,5.772,0.0082,-0.0023,-0.0352,0.0115,0.0051,-0.0073
5773,5.773,-0.0001,0.0013,-0.0506,0.0031,-0.0019,-0.0033
5774,5.774,0.003,0.0029,-0.0362,0.0017,-0.0049,0.0029
5775,5.775,0.0019,0.0024,-0.0118,-0.0079,-0.0058,0.0038
5776,5.776,0.0045,-0.0034,-0.0019,0.0035,-0.0016,0.011
5777,5.777,0.0053,-0.0028,0.0254,0.0051,0.0068,0.0064
5778,5.778,0.0015,-0.0007,0.0075,-0.0044,0.0193,-0.0066
5779,5.779,-0.0063,-0.0003,-0.0088,-0.0032,0.0108,-0.0123
5780,5.78,0.0009,0.0014,-0.0057,-0.0021,0.0001,0.013
5781,5.781,0.0093,0.0029,0.0081,0.001,-0.0013,0.0094
5782,5.782,0.017,0.0059,0.0059,-0.0016,0.0024,-0.0005
5783,5.783,0.0032,0.0123,0.0038,-0.0075,0.0101,0.0024
5784,5.784,0.0012,0.0038,0.0346,-0.0081,0.0071,0.038
5785,5.785,-0.0107,0.007,0.0479,-0.0174,-0.0051,0.0041
5786,5.786,-0.0214,0.0018,-0.012,-0.021,-0.0136,-0.0179
5787,5.787,-0.0284,0.0009,-0.0205,-0.0199,-0.0121,-0.0218
5788,5.788,-0.0223,-0.0016,-0.0126,-0.0126,-0.0081,-0.0037
5789,5.789,-0.0191,0.0036,-0.0054,0.0015,-0.007,0.0061
5790,5.79,-0.0077,0.0016,0.0011,0.0076,-0.0038,0.009
5791,5.791,-0.0032,-0.0026,0.0069,-0.013,-0.0028,0.0008
5792,5.792,-0.0019,-0.0009,0.0017,0.0117,0.0056,-0.0016
5793,5.793,-0.0057,-0.0034,-0.003,0.0215,0.0046,-0.0038
5794,5.794,-0.0067,-0.0045,0.0014,-0.0055,0.0035,-0.0059
5795,5.795,-0.0057,-0.0025,-0.0186,-0.009,0.0081,-0.0079
5796,5.796,-0.0142,-0.0035,-0.0152,-0.0058,0.0106,0.0039
5797,5.797,-0.0175,-0.0031,-0.0054,-0.0087,0.0053,0.0178
5798,5.798,-0.006,-0.0061,0.0094,-0.006,-0.0011,0.0309
5799,5.799,-0.0075,-0.005,0.012,-0.0133,-0.0071,0.0055
5800,5.8,-0.0062,-0.0102,-0.0204,-0.02,0.0044,0.002
5801,5.801,0.0001,-0.0108,0.0015,-0.0058,-0.0007,0.0118
5802,5.802,0.0011,-0.0143,-0.0105,0.0146,0.0038,-0.009
5803,5.803,0.0021,-0.0126,-0.0142,0.0392,0.0079,0.0048
5804,5.804,0.0085,-0.0084,0.002,0.0162,-0.001,-0.0224
5805,5.805,0.0111,-0.0069,-0.0312,-0.0047,-0.002,-0.0188
5806,5.806,0.018,-0.0056,-0.027,-0.0075,0.0033,0.011
5807,5.807,0.0153,-0.0008,-0.0073,-0.0051,0.0059,0.0149
5808,5.808,0.0162,0.0049,0.0033,0.0014,0.0034,0.0041
5809,5.809,0.0125,0.0087,-0.0134,-0.0006,-0.0018,-0.0057
5810,5.81,0.0018,0.0081,-0.0166,0.0012,0.0002,-0.0028
5811,5.811,-0.0057,0.0086,-0.0088,-0.0006,-0.0067,0.0053
5812,5.812,-0.0098,0.0046,-0.0115,-0.0021,-0.0113,-0.012
5813,5.813,-0.011,0.0072,-0.014,0.0019,-0.0001,-0.0231
5814,5.814,-0.01,0.0003,-0.0083,0.0055,-0.0016,-0.0089
5815,5.815,0.0015,-0.0027,-0.0068,0.0087,-0.0029,-0.0033
5816,5.816,0.0122,0.0019,-0.002,0.0076,-0.0017,0.0018
5817,5.817,0.0135,0.0044,-0.0039,0.0049,-0.0006,0.0002
5818,5.818,0.0098,0.0051,-0.0002,0.004,0.0004,-0.0011
5819,5.819,0.0154,0.0045,-0.0043,-0.0075,-0.0004,0.0001
5820,5.82,0.0185,-0.0025,0.0056,-0.0093,0.0056,0.0033
5821,5.821,0.027,-0.0016,0.0012,-0.0048,0.0049,0.0023
5822,5.822,0.026,0.0026,0.0071,-0.0008,0.0043,0.0014
5823,5.823,0.0208,0.002,0.001,0.0003,-0.0014,-0.0029
5824,5.824,0.0068,-0.0015,0.0037,-0.0007,0.0039,0.0024
5825,5.825,0.0048,0.0054,0.0025,-0.006,-0.0025,0.0045
5826,5.826,-0.0008,0.0063,0.0014,-0.0015,-0.0017,0.0062
5827,5.827,-0.016,0.0105,-0.0026,0.001,-0.0039,0.0067
5828,5.828,-0.018,0.0099,0.002,0.0016,-0.0031,-0.0011
5829,5.829,-0.0124,0.0035,-0,-0.0034,-0,0.0045
5830,5.83,-0.0073,0.006,0.0014,-0.0004,0.0029,0.0077
5831,5.831,0.0003,0.0098,-0.0003,-0.001,0.0014,-0.0064
5832,5.832,-0.001,0.002,-0.0028,0.0067,0.0011,0.0121
5833,5.833,0.0001,0.0051,0.0034,-0.0012,-0.0009,0.0146
5834,5.834,-0.0055,0.0005,0.0078,-0.0042,-0.0044,-0.019
5835,5.835,-0.0107,-0.0003,-0.0051,-0.0089,-0.0047,-0.0333
5836,5.836,0.0015,-0.0055,-0.0034,-0.0115,-0.0049,-0.02
5837,5.837,0.0032,-0.002,0.0015,-0.0001,-0.0007,-0.0239
5838,5.838,0.0018,-0.0037,0.0029,0.0151,0.0022,-0.0057
5839,5.839,0.0005,-0.0065,0.0097,0.0376,-0.0003,-0.0089
5840,5.84,0.0018,-0.0018,0.0009,0.0227,0.0001,-0.006
5841,5.841,0.0009,-0.0087,0.0112,0.009,0.0022,-0.0032
5842,5.842,-0.0063,-0.0095,0.0152,-0.0034,0.0058,0.0092
5843,5.843,-0.0126,-0.007,0.0215,-0.01,0.0028,0.0114
5844,5.844,-0.0117,-0.0139,0.0205,0.0002,0.004,0.0095
5845,5.845,-0.0094,-0.0075,0.0175,0.002,0.0066,-0.0109
5846,5.846,-0.01,-0.0153,0.0072,0.0037,0.0049,-0.0082
5847,5.847,-0.0109,-0.0136,0.0078,-0.0073,0.0014,0.0051
5848,5.848,-0.0092,-0.0063,0.0149,0.0004,0.0045,0.0075
5849,5.849,-0.0096,-0.0036,0.0187,-0.0037,0.007,0.0054
5850,5.85,-0.0111,0.0006,0.0178,0.0026,0.0018,0.0075
5851,5.851,-0.0041,0.0013,0.019,0.013,-0.0066,0.0019
5852,5.852,0.0012,0.0049,0.0276,0.0034,0.0012,0.0036
5853,5.853,0.0077,0.0066,0.0174,-0.0155,-0.0061,-0.001
5854,5.854,0.012,0.0071,0.005,-0.0127,-0.0033,0.006
5855,5.855,0.0099,0.0149,0.0103,-0.0199,-0.0025,0.0224
5856,5.856,0.0007,0.0159,0.0274,-0.0132,-0.0077,0.0201
5857,5.857,-0.0005,0.0064,0.0253,0.0093,-0.0057,0.0059
5858,5.858,-0.006,0.0053,0.0113,0.0065,-0.0026,0.0115
5859,5.859,-0.0049,-0.0051,0.0134,0.0039,-0.0102,0.0165
5860,5.86,0.0055,-0.0064,0.012,0.0112,-0.005,0.0119
5861,5.861,0.0097,-0.0101,0.0015,-0.0044,0.0035,0.0049
5862,5.862,0.0161,-0.0045,-0.0052,-0.0144,0.0025,0.0086
5863,5.863,0.0241,0.0007,-0.0037,0.0024,0.0035,0.0096
5864,5.864,0.019,0.0034,0.0069,0.0002,0.0043,0.0065
5865,5.865,0.0069,-0.0009,0.0058,-0.0017,0.0018,0.0001
5866,5.866,-0.0014,0.006,-0.0027,0.0003,-0.0051,0.0009
5867,5.867,-0.0182,0.0033,-0.0015,0.0021,-0.0006,0.0061
5868,5.868,-0.0248,0.0075,-0.0023,0.0037,0.0037,-0.0046
5869,5.869,-0.0146,0.0022,-0.0124,-0.0003,-0.0033,-0.0122
5870,5.87,-0.009,0.0042,-0.0081,0.001,-0.0006,0.0086
5871,5.871,-0.0107,-0.0041,0.0111,0.0021,-0.0031,0.0115
5872,5.872,-0.0031,-0.0074,-0.0024,-0.0093,0.0006,-0.0295
5873,5.873,0.0065,-0.0064,-0.0345,0.0014,0.0026,-0.012
5874,5.874,0.0152,-0.0019,-0.0123,0.0056,0.0043,-0.0067
5875,5.875,0.012,0.004,-0.0159,0.0044,0.0095,-0.0114
5876,5.876,0.0067,0.0018,-0.0049,0.0123,0.0059,0.0106
5877,5.877,0.0021,0.0011,0.0183,0.0093,-0.0024,-0.0255
5878,5.878,0.0063,-0.0007,-0.0265,0.0048,-0.0034,-0.0594
5879,5.879,0.0178,-0.0036,-0.0456,0.0074,-0.0065,0.0067
5880,5.88,0.0228,-0.0032,0.0192,0.0159,-0.0149,0.0162
5881,5.881,0.0212,-0.0021,-0.0066,-0.0011,-0.0117,-0.0787
5882,5.882,0.0142,-0.0025,-0.077,-0.0084,-0.0064,-0.0409
5883,5.883,0.0028,-0.0015,-0.0294,0.0029,-0.0128,-0.0062
5884,5.884,-0.0112,0.0008,-0.0206,0.0171,-0.0034,0.0044
5885,5.885,-0.0132,-0.0003,-0.0283,0.0115,0.0004,-0.005
5886,5.886,-0.0353,-0.0003,-0.021,0.0031,0.0036,0.0037
5887,5.887,-0.0442,-0.0005,-0.0145,0.0015,-0.0017,0.0116
5888,5.888,-0.0307,-0.0038,-0.0201,-0.0025,0.0029,0.0046
5889,5.889,-0.0184,-0.0036,-0.0147,-0.0037,0.0037,0.0111
5890,5.89,-0.012,0.0005,-0.0194,-0.0026,0.0074,0.0055
5891,5.891,-0.002,-0.0048,-0.0149,-0.0121,0.0122,0.0004
5892,5.892,0.0071,0,-0.0187,-0.011,0.0091,-0.0042
5893,5.893,0.0154,-0.0018,-0.0221,-0.01,0.005,0.0004
5894,5.894,0.0137,0.0034,-0.0122,0.0015,0.0084,0.0045
5895,5.895,0.0065,0.0041,-0.0034,-0.0062,0.0052,0.001
5896,5.896,0.0126,0.001,0.0048,-0.0187,0.0004,0.011
5897,5.897,0.0135,-0.0019,0.0072,-0.0103,-0.004,0.014
5898,5.898,0.0123,-0.0014,0.0137,-0.0028,-0.0058,0.0114
5899,5.899,0.0057,-0.0027,0.0076,-0.0069,-0.0023,0.0238
5900,5.9,0.0065,-0.0031,0.0169,-0.0058,-0.0021,0.0217
5901,5.901,0.0011,-0.0006,0.0185,-0.0114,0.0034,0.0197
5902,5.902,0.0017,0.004,0.023,-0.0145,-0.0019,0.0179
5903,5.903,0.0022,-0.0003,0.0159,-0.0137,-0.0014,0.023
5904,5.904,0.0016,-0.002,0.0195,-0.006,-0.0009,0.0276
5905,5.905,0.0011,0.0027,0.0319,0.0012,0.003,0.0235
5906,5.906,-0.0058,0.0044,0.0266,-0.0111,0.0014,0.0122
5907,5.907,-0.0215,0.0038,0.0035,0.0041,0.0002,0.0107
5908,5.908,-0.0371,0.0064,0.0001,0.0224,-0.0019,0.0314
5909,5.909,-0.0556,0.0013,0.0087,0.01,0.0006,0.0342
5910,5.91,-0.0629,-0.0008,0.0112,-0.0103,0.0044,0.0095
5911,5.911,-0.0563,0.005,-0.0063,0.0033,0.0008,-0.0203
5912,5.912,-0.0378,0.0056,-0.0177,0.0009,-0.0035,-0.0165
5913,5.913,-0.0205,-0.0051,0.0006,-0.0148,-0.0064,0.0016
5914,5.914,-0.0047,-0.0006,0.0326,-0.0128,-0.0028,0.0113
5915,5.915,0.022,-0.002,0.0368,-0.0185,-0.0015,0.0023
5916,5.916,0.0256,0.0017,0.0327,-0.0169,-0.0026,-0.017
5917,5.917,0.0421,-0.0015,0.0215,-0.0063,-0.0022,-0.0149
5918,5.918,0.0571,-0.0025,0.0114,-0.0023,0.0011,-0.0217
5919,5.919,0.0544,-0.0017,0.0023,0.0039,-0.0008,-0.0404
5920,5.92,0.0421,0.0042,-0.0007,0.0006,-0.0033,-0.0334
5921,5.921,0.031,0.0005,-0.0083,0.0058,0,-0.0315
5922,5.922,0.0169,-0.0002,-0.0064,0.0141,0.0004,-0.046
5923,5.923,0.0113,-0.0044,-0.0209,0.0265,-0.0005,-0.0184
5924,5.924,-0.0004,-0.005,-0.0118,0.0214,0.0019,0.0334
5925,5.925,-0.0141,-0.0024,-0.0036,0.0043,0.0016,0.0403
5926,5.926,-0.0045,0.0045,-0.0083,-0.0024,-0.0025,0.0337
5927,5.927,-0.0059,0.0055,0.0041,0.0036,-0.0066,0.0161
5928,5.928,-0.0041,0.0047,0.0057,0.0017,-0.0128,0.0001
5929,5.929,0.0059,0.0073,0.0041,0.0033,-0.0204,-0.0339
5930,5.93,0.0177,0.0036,-0.0029,0.0047,-0.0149,-0.0738
5931,5.931,0.0287,0.0071,-0.0143,0.0115,-0.0083,-0.1003
5932,5.932,0.0361,0.0014,-0.0313,0.0152,-0.0003,-0.0762
5933,5.933,0.0352,0.0021,-0.0336,0.0119,-0.0011,-0.0364
5934,5.934,0.0365,0.0041,-0.0234,0.0045,0.0076,-0.0099
5935,5.935,0.0336,0.0084,-0.0104,0.009,0.0047,0.0044
5936,5.936,0.0196,0.0089,-0.0088,0.0081,0.0079,-0.0089
5937,5.937,0.0135,0.0104,-0.0164,0.0043,0.0145,-0.013
5938,5.938,0.0115,0.0082,-0.0233,0.0021,0.0275,-0.0095
5939,5.939,0.013,0.0018,-0.0119,0.0003,0.0257,0.0003
5940,5.94,0.0203,-0.0009,-0.0133,0.0007,0.0308,-0.0026
5941,5.941,0.0187,-0.012,-0.0118,-0.003,0.0384,-0.0053
5942,5.942,0.0196,-0.0195,-0.0129,-0.0019,0.0423,-0.0029
